grid_id,center_lat,center_lng,active_construction_count,completed_construction_count,construction_density,avg_construction_risk,road_construction_ratio,utility_construction_ratio,construction_duration_avg,closest_district,rainfall_1day,rainfall_3day,rainfall_7day,rainfall_30day,heavy_rain_days,visitor_density,subway_passenger_density,population_variation,peak_population_ratio,risk_level,has_incident,risk_score,incident_count_500m,incident_count_1km,avg_damage_score,max_damage_score,incident_cause_diversity,date,month,quarter,is_rainy_season,day_of_year,construction_weather_interaction,population_construction_ratio,vulnerability_index
G_0096,37.406757,126.944886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0097,37.406757,126.950568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0098,37.406757,126.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0099,37.406757,126.961932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0100,37.406757,126.967614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0101,37.406757,126.973295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0102,37.406757,126.978977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0103,37.406757,126.984659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0104,37.406757,126.990341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0105,37.406757,126.996023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0106,37.406757,127.001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0107,37.406757,127.007386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0108,37.406757,127.013068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0109,37.406757,127.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0110,37.406757,127.024432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0111,37.406757,127.030114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0112,37.406757,127.035795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0113,37.406757,127.041477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0114,37.406757,127.047159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0115,37.406757,127.052841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0116,37.406757,127.058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0117,37.406757,127.064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0118,37.406757,127.069886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0119,37.406757,127.075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0120,37.406757,127.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0121,37.406757,127.086932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0122,37.406757,127.092614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0123,37.406757,127.098295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0124,37.406757,127.103977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0125,37.406757,127.109659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0126,37.406757,127.115341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0127,37.406757,127.121023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0128,37.406757,127.126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0129,37.406757,127.132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0130,37.406757,127.138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0131,37.406757,127.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0132,37.406757,127.149432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0133,37.406757,127.155114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0134,37.406757,127.160795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0135,37.406757,127.166477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0136,37.406757,127.172159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0137,37.406757,127.177841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0138,37.406757,127.183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0139,37.406757,127.189205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0140,37.406757,127.194886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0141,37.406757,127.200568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0142,37.411261,126.802841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0143,37.411261,126.808523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0144,37.411261,126.814205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0145,37.411261,126.819886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0146,37.411261,126.825568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0147,37.411261,126.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0148,37.411261,126.836932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구로구,0.0,4.5,24.5,52.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0149,37.411261,126.842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0150,37.411261,126.848295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0151,37.411261,126.853977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0152,37.411261,126.859659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0153,37.411261,126.865341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0154,37.411261,126.871023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0155,37.411261,126.876705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0156,37.411261,126.882386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0157,37.411261,126.888068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0158,37.411261,126.89375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0159,37.411261,126.899432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0160,37.411261,126.905114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0161,37.411261,126.910795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0162,37.411261,126.916477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0163,37.411261,126.922159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0164,37.411261,126.927841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0165,37.411261,126.933523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0166,37.411261,126.939205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0167,37.411261,126.944886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금천구,0.0,5.5,25.0,49.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0168,37.411261,126.950568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0169,37.411261,126.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0170,37.411261,126.961932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0171,37.411261,126.967614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0172,37.411261,126.973295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0173,37.411261,126.978977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0174,37.411261,126.984659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,관악구,0.0,9.0,33.5,56.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0175,37.411261,126.990341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0176,37.411261,126.996023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0177,37.411261,127.001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0178,37.411261,127.007386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0179,37.411261,127.013068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0180,37.411261,127.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0181,37.411261,127.024432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0182,37.411261,127.030114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0183,37.411261,127.035795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0184,37.411261,127.041477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0185,37.411261,127.047159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0186,37.411261,127.052841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0187,37.411261,127.058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0188,37.411261,127.064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0189,37.411261,127.069886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0190,37.411261,127.075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0191,37.411261,127.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0192,37.411261,127.086932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0193,37.411261,127.092614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0194,37.411261,127.098295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서초구,0.0,7.0,31.5,49.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0195,37.411261,127.103977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0196,37.411261,127.109659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0197,37.411261,127.115341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0198,37.411261,127.121023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0199,37.411261,127.126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_0200,37.411261,127.132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,송파구,0.0,14.0,36.5,57.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
