날짜,위도,경도,피해규모점수,사고발생위치,발생원인구분,발생지역지질종류,발생규모폭(m),발생규모연장(m),발생규모깊이(m),피해사망자수(명),피해부상자수(명),피해차량대수(대),시군구,지점명,지번주소,도로명주소
20230921,37.5315,126.8709,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),서울 양천구 목동 904-4,서울특별시 양천구 목동서로 130
20230921,37.533,127.0353,1.0,,,,,,,,,,강남구,,서울 강남구 압구정동 373-2,
20230921,37.5335,126.9891,1.0,,,,,,,,,,용산구,동십자각로타리 (중학동 37),서울 용산구 용산동4가 10-1,서울특별시 용산구 녹사평대로 170
20230921,37.5336,127.0087,1.0,,,,,,,,,,용산구,응봉3거리로타리,서울 용산구 한남동 260-1,서울특별시 용산구 독서당로 70
20230921,37.5339,126.9493,1.0,,,,,,,,,,용산구,강변북로 (청암동97),서울 용산구 청암동 7,서울특별시 용산구 원효로 40
20230921,37.5343,126.9004,1.0,,,,,,,,,,영등포구,영등포로타리 (영등포동1가94),서울 영등포구 당산동5가 33-4,서울특별시 영등포구 양평로 53
20230921,37.5343,127.1366,1.0,,,,,,,,,,강동구,강동구시계 (상일동산8),서울 강동구 성내동 450-45,서울특별시 강동구 천호대로 1128-1
20230921,37.5348,126.8287,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),서울 양천구 신월동 790,서울특별시 양천구 남부순환로 362
20230921,37.5348,126.9876,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동4가 1-2,서울특별시 용산구 녹사평대로40길 31
20230921,37.5372,126.8948,1.0,,,,,,,,,,영등포구,영등포로타리 (영등포동1가94),서울 영등포구 양평동4가 93-1,서울특별시 영등포구 양평로 113
20230921,37.5376,126.987,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동2가 7-76,서울특별시 용산구 녹사평대로 224
20230921,37.5387,127.1227,1.0,,,,,,,,,,강동구,광화문우체국 (서린동139-7),서울 강동구 성내동 62-1,서울특별시 송파구 천호대로 996-2
20230921,37.5451,126.9347,1.0,,,,,,,,,,마포구,대흥로 (하수동 146-41),서울 마포구 신수동 380-17,서울특별시 마포구 토정로 213
20230921,37.5459,126.8219,1.0,,,,,,,,,,강서구,면목동 (면목동 524-33),서울 강서구 외발산동 235,서울특별시 강서구 남부순환로 223
20230921,37.546,126.8814,1.0,,,,,,,,,,양천구,광명고가차도 (구로1동 시계),양천구 목동 119-2,양천구 안양천로 1179
20230921,37.55,126.836,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),강서구 내발산동 724-63,강서구 강서로 271
20230921,37.55,126.836,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),,강서구 강서로 271
20230921,37.5517,126.8627,1.0,,,,,,,,,,강서구,삼성동171-3,서울 강서구 등촌동 607-5,서울특별시 강서구 공항대로 508
20230921,37.5539,126.8276,1.0,,,,,,,,,,강서구,남부순환로 (외발산동 213),서울 강서구 내발산동 739-12,서울특별시 강서구 강서로47길 158
20230921,37.5542,127.1409,1.0,,,,,,,,,,강동구,하남시계 (강일동 366-11),서울 강동구 암사동 402-7,서울특별시 강동구 고덕로 130
20230921,37.5557,126.8216,1.0,,,,,,,,,,강서구,행주대교,서울 강서구 외발산동 286-11,서울특별시 강서구 발산로 40
20230921,37.5567,127.1695,1.0,,,,,,,,,,강동구,,서울 강동구 상일동 146,서울특별시 강동구 고덕로 360
20230921,37.5612,126.8158,1.0,,,,,,,,,,강서구,김포공항 정문 (과해동624-10),강서구 공항동 산 12-3,강서구 공항대로 73
20230921,37.5659,126.8965,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 성산동 665,서울특별시 마포구 월드컵로 251
20230921,37.5683,126.8928,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 성산동 665,
20230921,37.5683,126.8928,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 성산동 665,
20230921,37.5702,127.0569,1.0,,,,,,,,,,동대문구,답십리3거리로타리 (답십리동493-12),서울 동대문구 답십리동 257-1,서울특별시 동대문구 전농로 59
20230921,37.5776,126.8907,1.0,,,,,,,,,,마포구,,서울 마포구 상암동 1715,서울특별시 마포구 월드컵북로 375
20230921,37.578,127.0811,1.0,,,,,,,,,,중랑구,면목교 (면목동639),서울 중랑구 면목동 1509-5,서울특별시 중랑구 사가정로42길 90
20230921,37.5782,127.002,1.0,,,,,,,,,,종로구,구룡산앞로타리 (양재동402-6),서울 종로구 연건동 72-3,서울특별시 종로구 대학로 79
20230921,37.6038,127.0158,1.0,,,,,,,,,,성북구,,서울 성북구 정릉동 966-1,서울특별시 성북구 정릉로29길 8
20230922,37.4753,127.1068,1.0,,,,,,,,,,강남구,송파대로 (문정동 310-3),서울 강남구 자곡동 100-6,서울특별시 강남구 자곡로 218
20230922,37.486,127.0984,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),서울 강남구 수서동 740,
20230922,37.487,127.107,1.0,,,,,,,,,,강남구,,서울 강남구 수서동 226-1,서울특별시 강남구 광평로60길 22
20230922,37.4887,127.1067,1.0,,,,,,,,,,강남구,노원구 상계동시계,서울 강남구 수서동 99-5,서울특별시 강남구 광평로 318
20230922,37.4889,127.0666,1.0,,,,,,,,,,강남구,우면3거리로타리 (서초동418),서울 강남구 개포동 198,서울특별시 강남구 삼성로 40
20230922,37.4947,126.8301,1.0,,,,,,,,,,구로구,썬프라자백화점 (대림동 909-2),구로구 궁동 213-23,구로구 오리로 1265
20230922,37.4947,126.8301,1.0,,,,,,,,,,구로구,썬프라자백화점 (대림동 909-2),구로구 궁동 213-23,구로구 오리로 1265
20230922,37.4994,126.8736,1.0,,,,,,,,,,구로구,,서울 구로구 구로동 635-14,
20230922,37.4998,126.867,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),구로구 고척동 63-5,구로구 경인로 433-1
20230922,37.4998,126.867,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),구로구 고척동 63-5,구로구 경인로 433-1
20230922,37.5017,127.0715,1.0,,,,,,,,,,강남구,,서울 강남구 대치동 78-28,
20230922,37.5062,126.8847,1.0,,,,,,,,,,구로구,중랑구시계 (망우동산52-4),,구로구 경인로 618
20230922,37.5064,126.8849,1.0,,,,,,,,,,구로구,중랑구시계 (망우동산52-4),구로구 신도림동 413-2,구로구 경인로 620-1
20230922,37.5077,126.8395,1.0,,,,,,,,,,양천구,영등포로타리 (영등포동1가94),서울 양천구 신정동 813-1,
20230922,37.5085,126.8444,1.0,,,,,,,,,,양천구,행주대교,양천구 신정동 738-1,양천구 신정로14길 6
20230922,37.5118,126.8941,1.0,,,,,,,,,,영등포구,중랑구시계 (망우동산52-4),영등포구 문래동1가 57-3,영등포구 경인로 722-1
20230922,37.5141,126.9008,1.0,,,,,,,,,,영등포구,중랑구시계 (망우동산52-4),,영등포구 경인로 788
20230922,37.5141,126.9012,1.0,,,,,,,,,,영등포구,,,영등포구 경인로 790-1
20230922,37.5154,126.9031,1.0,,,,,,,,,,영등포구,중랑구시계 (망우동산52-4),서울 영등포구 영등포동4가 411-5,서울특별시 영등포구 경인로 811
20230922,37.5161,127.0674,1.0,,,,,,,,,,강남구,강남구 세곡동 시계,서울 강남구 삼성동 186-6,
20230922,37.5161,127.0674,1.0,,,,,,,,,,강남구,강남구 세곡동 시계,서울 강남구 삼성동 186-6,
20230922,37.5163,126.8617,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),서울 양천구 신정동 322-4,서울특별시 양천구 목동서로 381
20230922,37.517,126.9093,1.0,,,,,,,,,,영등포구,중랑구시계 (망우동산52-4),,영등포구 경인로 870
20230922,37.5178,126.9273,1.0,,,,,,,,,,영등포구,여의교로타리 (KBS별관),영등포구 여의도동 4-6,영등포구 의사당대로 154
20230922,37.5179,126.882,1.0,,,,,,,,,,영등포구,,서울 영등포구 문래동5가 31,서울특별시 영등포구 영등포로2길 62
20230922,37.5183,126.9367,1.0,,,,,,,,,,영등포구,여의교 (여의도동48-3),,영등포구 63로 10
20230922,37.5189,126.8705,1.0,,,,,,,,,,양천구,양평교서단 (목동910),,양천구 목동동로 150
20230922,37.5194,126.9055,1.0,,,,,,,,,,영등포구,화학시험연구원 (영등포동 8가 87-1),영등포구 영등포동3가 31,영등포구 영중로 34
20230922,37.5195,126.9054,1.0,,,,,,,,,,영등포구,화학시험연구원 (영등포동 8가 87-1),,영등포구 영중로 36
20230922,37.5216,126.939,1.0,,,,,,,,,,영등포구,여의교 (여의도동56),,영등포구 여의동로 257
20230922,37.5255,127.0224,1.0,,,,,,,,,,강남구,우면3거리로타리 (서초동418),서울 강남구 압구정동 394,서울특별시 강남구 압구정로 127
20230922,37.5261,126.9187,1.0,,,,,,,,,,영등포구,,서울 영등포구 여의도동 2-11,서울특별시 영등포구 의사당대로 38
20230922,37.5287,126.9055,1.0,,,,,,,,,,영등포구,영등포우체국 (영등포동4가425-2),서울 영등포구 영등포동8가 74-6,서울특별시 영등포구 영중로 139
20230922,37.5309,126.8733,1.0,,,,,,,,,,양천구,신월I.C,서울 양천구 목동 919-1,
20230922,37.5312,126.9061,1.0,,,,,,,,,,영등포구,화학시험연구원 (영등포동 8가 87-1),영등포구 영등포동8가 82-4,영등포구 영중로 154
20230922,37.5312,126.9061,1.0,,,,,,,,,,영등포구,화학시험연구원 (영등포동 8가 87-1),,영등포구 영중로 154
20230922,37.5315,126.8709,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130
20230922,37.5315,126.8709,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130
20230922,37.5315,126.8709,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130
20230922,37.532,126.8463,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),,강서구 강서로 47
20230922,37.5322,126.8755,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 129
20230922,37.5322,126.8755,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 129
20230922,37.5323,126.846,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),,강서구 강서로13길 3
20230922,37.5324,126.9575,1.0,,,,,,,,,,용산구,,서울 용산구 한강로3가 16-65,서울특별시 용산구 청파로 56
20230922,37.5329,126.8762,1.0,,,,,,,,,,양천구,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 117
20230922,37.5347,126.9009,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),영등포구 당산동6가 340-5,영등포구 양평로 52
20230922,37.5351,126.9007,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),,영등포구 양평로 58
20230922,37.5369,126.8367,1.0,,,,,,,,,,강서구,강서로 (화곡동401-15),강서구 화곡동 662-19,강서구 가로공원로 186
20230922,37.5372,126.8948,1.0,,,,,,,,,,영등포구,영등포로타리 (영등포동1가94),영등포구 양평동4가 93-1,영등포구 양평로 113
20230922,37.5449,126.8907,1.0,,,,,,,,,,영등포구,행주대교 남단 (개화I.C),서울 영등포구 양화동 1-5,
20230922,37.5459,126.8219,1.0,,,,,,,,,,강서구,행주대교,강서구 외발산동 235,강서구 남부순환로 223
20230922,37.5459,126.8219,1.0,,,,,,,,,,강서구,행주대교,강서구 외발산동 235,강서구 남부순환로 223
20230922,37.5459,126.8219,1.0,,,,,,,,,,강서구,행주대교,강서구 외발산동 235,강서구 남부순환로 223
